INCORRECT ANNOTATION	1085testa	Latvia	Latvia	Latvia national football team
Yugoslavia[0.045]; Yugoslavia[0.045]; Yugoslavia[0.045]; Yugoslavia[0.045]; Montenegro[0.045]; country[0.044]; Poland[0.044]; Poland[0.044]; Poland[0.044]; Belgrade[0.043]; Belgrade[0.043]; Serbian[0.041]; Yugoslav[0.041]; Warsaw[0.041]; Bosnian[0.040]; foreign[0.039]; Milosevic[0.039]; countries[0.039]; Serbs[0.039]; Poles[0.039]; Polish[0.039]; diplomatic[0.039]; despite[0.038]; trip[0.038]; 

INCORRECT ANNOTATION	997testa	Poles	Poland	Poles
global=0.346	0.328
local(<e, ctx>)=0.183	-0.093
log p(e|m)=-2.273	-0.448
Poland[0.046]; Poland[0.046]; Poland[0.046]; Polish[0.046]; visas[0.043]; visas[0.043]; country[0.042]; Warsaw[0.042]; Yugoslavia[0.042]; Yugoslavia[0.042]; Yugoslavia[0.042]; Yugoslavia[0.042]; Yugoslavia[0.042]; foreign[0.041]; Republic[0.041]; countries[0.040]; economic[0.040]; Serbs[0.040]; visit[0.039]; visit[0.039]; despite[0.039]; conditions[0.039]; trip[0.039]; trade[0.039]; 

INCORRECT ANNOTATION	971testa	Torino	Turin	Torino F.C.
global=0.351	0.340
local(<e, ctx>)=0.240	0.020
log p(e|m)=-0.772	-0.526
Turin[0.047]; club[0.044]; car[0.044]; Torino[0.043]; Italian[0.043]; Mondonico[0.043]; Milan[0.042]; Milan[0.042]; Milan[0.042]; Milan[0.042]; Milan[0.042]; dello[0.042]; Emiliano[0.042]; season[0.041]; player[0.041]; loaned[0.040]; Fabio[0.040]; joined[0.040]; Gazzetta[0.040]; international[0.040]; suffered[0.040]; Sport[0.039]; Bergamo[0.039]; Soccer[0.039]; 

INCORRECT ANNOTATION	971testa	Milan	Milan	A.C. Milan
global=0.348	0.333
local(<e, ctx>)=0.214	0.037
log p(e|m)=-0.301	-1.959
Milan[0.047]; Milan[0.047]; Milan[0.047]; club[0.046]; Italian[0.045]; player[0.044]; Soccer[0.043]; dello[0.042]; Torino[0.042]; international[0.042]; Gazzetta[0.042]; serie[0.041]; Atalanta[0.041]; Atalanta[0.041]; Atalanta[0.041]; loaned[0.040]; Sport[0.040]; believed[0.039]; joined[0.039]; deal[0.039]; deal[0.039]; suffered[0.039]; transferred[0.039]; winger[0.039]; 

INCORRECT ANNOTATION	971testa	Milan	Milan	A.C. Milan
global=0.351	0.342
local(<e, ctx>)=0.184	0.085
log p(e|m)=-0.301	-1.959
Milan[0.047]; Milan[0.047]; Milan[0.047]; club[0.046]; Italian[0.045]; player[0.044]; Soccer[0.042]; dello[0.042]; Torino[0.042]; international[0.042]; Gazzetta[0.042]; serie[0.041]; Atalanta[0.041]; Atalanta[0.041]; Atalanta[0.041]; loaned[0.040]; Sport[0.040]; following[0.039]; believed[0.039]; joined[0.039]; deal[0.039]; deal[0.039]; car[0.039]; suffered[0.039]; 

INCORRECT ANNOTATION	971testa	Torino	Turin	Torino F.C.
global=0.351	0.341
local(<e, ctx>)=0.182	-0.028
log p(e|m)=-0.772	-0.526
Torino[0.050]; season[0.048]; Turin[0.048]; car[0.045]; Mondonico[0.044]; Milan[0.043]; Milan[0.043]; Emiliano[0.043]; coach[0.042]; coach[0.042]; player[0.042]; Fabio[0.041]; joined[0.041]; suffered[0.040]; Bergamo[0.040]; following[0.040]; Atalanta[0.040]; Atalanta[0.040]; crash[0.039]; injuries[0.038]; deal[0.038]; deal[0.038]; fatal[0.037]; struggled[0.037]; 

INCORRECT ANNOTATION	971testa	Milan	Milan	A.C. Milan
global=0.349	0.336
local(<e, ctx>)=0.261	0.108
log p(e|m)=-0.301	-1.959
Milan[0.045]; Milan[0.045]; Milan[0.045]; Milan[0.045]; club[0.045]; Mondonico[0.044]; Italian[0.043]; player[0.043]; Fabio[0.042]; Soccer[0.041]; dello[0.041]; season[0.041]; Torino[0.041]; Torino[0.041]; international[0.041]; Turin[0.041]; Gazzetta[0.040]; serie[0.040]; Atalanta[0.040]; Atalanta[0.040]; Atalanta[0.040]; Atalanta[0.040]; Bergamo[0.040]; loaned[0.039]; 

INCORRECT ANNOTATION	1072testa	CONCACAF	CONCACAF	CONCACAF Champions League
global=0.341	0.327
local(<e, ctx>)=0.031	-0.058
log p(e|m)=0.000	-0.679
Soccer[0.045]; Cup[0.045]; Cup[0.045]; qualifying[0.044]; Panama[0.044]; Panama[0.044]; Panama[0.044]; Jorge[0.044]; match[0.044]; Luis[0.042]; semifinal[0.042]; World[0.042]; World[0.042]; beat[0.042]; Qualifier[0.042]; Canada[0.041]; Canada[0.041]; Canada[0.041]; Valdes[0.039]; Friday[0.038]; Dely[0.038]; phase[0.038]; halftime[0.037]; Beat[0.037]; 

INCORRECT ANNOTATION	1007testa	Tripoli	Tripoli	Tripoli, Lebanon
global=0.341	0.332
local(<e, ctx>)=0.325	0.244
log p(e|m)=-0.334	-1.826
Tripoli[0.048]; Tripoli[0.048]; Tripoli[0.048]; Libya[0.046]; Gaddafi[0.045]; Muammar[0.044]; Libyans[0.043]; Sunday[0.042]; flight[0.042]; capital[0.041]; bombing[0.041]; imposed[0.040]; road[0.040]; power[0.040]; United[0.040]; airport[0.040]; flights[0.040]; banners[0.040]; coup[0.039]; coup[0.039]; promise[0.039]; defiance[0.039]; revolution[0.039]; Eltahawy[0.039]; 

INCORRECT ANNOTATION	1103testa	France	France	France national football team
global=0.331	0.322
local(<e, ctx>)=0.048	-0.041
log p(e|m)=-0.163	-3.381
France[0.066]; Paris[0.060]; soccer[0.060]; international[0.057]; Soccer[0.055]; Djorkaeff[0.055]; Saturday[0.054]; Nicolas[0.053]; beat[0.052]; Mexico[0.052]; Mexico[0.052]; Youri[0.051]; friendly[0.051]; minute[0.051]; halftime[0.049]; Scorers[0.047]; Friendly[0.047]; Beat[0.044]; Attendance[0.044]; 

INCORRECT ANNOTATION	1070testa	Headingley	Headingley Stadium	Headingley
global=0.353	0.337
local(<e, ctx>)=0.395	0.213
log p(e|m)=-0.302	-0.571
Lancashire[0.047]; Warwickshire[0.047]; Warwickshire[0.047]; Warwickshire[0.047]; Glamorgan[0.047]; Glamorgan[0.047]; Essex[0.046]; Oval[0.046]; Gloucestershire[0.045]; Derbyshire[0.045]; Derbyshire[0.045]; Derbyshire[0.045]; Nottinghamshire[0.045]; wickets[0.045]; Kent[0.045]; Sussex[0.045]; Worcestershire[0.045]; Worcestershire[0.045]; Worcestershire[0.045]; Kettleborough[0.045]; Leeds[0.044]; Yorkshire[0.044]; 

INCORRECT ANNOTATION	1070testa	Tunbridge Wells	Royal Tunbridge Wells	Nevill Ground
global=0.341	0.331
local(<e, ctx>)=0.220	0.145
log p(e|m)=-0.260	-2.273
Kent[0.046]; Essex[0.044]; Warwickshire[0.043]; Warwickshire[0.043]; Warwickshire[0.043]; Gloucestershire[0.043]; London[0.043]; Sussex[0.043]; Surrey[0.042]; Surrey[0.042]; Surrey[0.042]; Oval[0.042]; Worcestershire[0.042]; Lancashire[0.041]; Hove[0.041]; Nottinghamshire[0.041]; Derbyshire[0.041]; Derbyshire[0.041]; Northamptonshire[0.040]; Bristol[0.040]; runs[0.040]; Yorkshire[0.039]; Headingley[0.039]; Russell[0.039]; 

INCORRECT ANNOTATION	1070testa	Chester-le-Street	Chester-le-Street	Riverside Ground
global=0.356	0.345
local(<e, ctx>)=0.330	0.196
log p(e|m)=-0.030	-1.452
matches[0.043]; Durham[0.043]; Durham[0.043]; Durham[0.043]; Hampshire[0.042]; Hampshire[0.042]; Hampshire[0.042]; day[0.042]; Derbyshire[0.042]; Derbyshire[0.042]; Derbyshire[0.042]; Warwickshire[0.041]; Warwickshire[0.041]; Championship[0.041]; Oval[0.041]; Cricket[0.041]; Middlesex[0.041]; Middlesex[0.041]; Middlesex[0.041]; Street[0.041]; Worcestershire[0.041]; Worcestershire[0.041]; Worcestershire[0.041]; County[0.040]; 

INCORRECT ANNOTATION	1070testa	Bristol	Bristol	County Cricket Ground, Bristol
global=0.345	0.315
local(<e, ctx>)=0.262	-0.062
log p(e|m)=-0.435	-4.343
Warwickshire[0.045]; Warwickshire[0.045]; Essex[0.045]; Lancashire[0.045]; Sussex[0.043]; Gloucestershire[0.043]; Nottinghamshire[0.043]; Hove[0.042]; Kent[0.042]; Northamptonshire[0.042]; Leeds[0.042]; Headingley[0.042]; Surrey[0.041]; Surrey[0.041]; runs[0.041]; innings[0.041]; Yorkshire[0.041]; points[0.040]; Hamilton[0.040]; Russell[0.040]; Kettleborough[0.039]; Lewis[0.039]; Tunbridge[0.039]; Wells[0.039]; 

INCORRECT ANNOTATION	1070testa	Hove	Hove	County Cricket Ground, Hove
global=0.353	0.335
local(<e, ctx>)=0.264	0.218
log p(e|m)=-0.041	-2.703
Sussex[0.044]; Warwickshire[0.043]; Warwickshire[0.043]; Warwickshire[0.043]; Essex[0.043]; Oval[0.042]; Surrey[0.042]; Surrey[0.042]; Surrey[0.042]; Worcestershire[0.042]; Worcestershire[0.042]; Worcestershire[0.042]; Kent[0.042]; Nottinghamshire[0.041]; Lancashire[0.041]; wickets[0.041]; Derbyshire[0.041]; Derbyshire[0.041]; London[0.041]; Headingley[0.041]; Gloucestershire[0.041]; Northamptonshire[0.041]; Kettleborough[0.040]; runs[0.039]; 

INCORRECT ANNOTATION	1015testa	South Carolina	South Carolina	University of South Carolina
global=0.337	0.316
local(<e, ctx>)=0.117	0.009
log p(e|m)=-0.270	-3.037
team[0.045]; presidential[0.045]; presidential[0.045]; Clinton[0.043]; Clinton[0.043]; campaign[0.043]; campaign[0.043]; campaign[0.043]; candidate[0.042]; week[0.042]; Scott[0.041]; Scott[0.041]; televised[0.041]; Texas[0.041]; head[0.041]; Party[0.041]; Friday[0.040]; Gov[0.040]; Reed[0.040]; Reed[0.040]; campaigns[0.040]; Perot[0.040]; vice[0.040]; vice[0.040]; 

INCORRECT ANNOTATION	1096testa	Seattle	Milwaukee Brewers	Seattle Mariners
global=0.328	0.325
local(<e, ctx>)=0.366	0.288
log p(e|m)=-4.075	-3.863
team[0.050]; games[0.047]; Houston[0.047]; Oakland[0.047]; Baltimore[0.046]; Baseball[0.046]; Baseball[0.046]; Boston[0.045]; Cleveland[0.045]; Milwaukee[0.045]; game[0.045]; game[0.045]; Philadelphia[0.045]; Cincinnati[0.045]; City[0.045]; California[0.045]; League[0.045]; League[0.045]; League[0.045]; League[0.045]; Pittsburgh[0.044]; played[0.044]; 

INCORRECT ANNOTATION	1082testa	European	UEFA	Europe
global=0.328	0.321
local(<e, ctx>)=-0.121	-0.334
log p(e|m)=-3.576	-0.256
soccer[0.061]; qualifier[0.060]; Cup[0.059]; Cup[0.059]; Soccer[0.059]; group[0.057]; Portugal[0.057]; Portugal[0.057]; drew[0.055]; Qualifier[0.055]; World[0.055]; World[0.055]; Saturday[0.054]; Armenia[0.053]; Armenia[0.053]; Draw[0.051]; Attendance[0.050]; Yerevan[0.049]; 

INCORRECT ANNOTATION	1082testa	Armenia	Armenia	Armenia national football team
global=0.336	0.332
local(<e, ctx>)=0.095	-0.013
log p(e|m)=-0.431	-2.688
Armenia[0.065]; qualifier[0.061]; soccer[0.061]; Portugal[0.058]; Portugal[0.058]; European[0.058]; Cup[0.057]; Cup[0.057]; Qualifier[0.057]; Yerevan[0.056]; Soccer[0.056]; drew[0.054]; Saturday[0.053]; group[0.052]; World[0.050]; World[0.050]; Draw[0.049]; Attendance[0.046]; 

INCORRECT ANNOTATION	1127testa	Moslem	Muslim	Islam
global=0.342	0.342
local(<e, ctx>)=0.173	0.138
log p(e|m)=-0.308	-1.214
Moslem[0.047]; Moslem[0.047]; Bosnia[0.045]; Bosnian[0.044]; Bosnian[0.044]; Serbs[0.043]; Serb[0.043]; Serb[0.043]; Serb[0.043]; Moslems[0.042]; Moslems[0.042]; Moslems[0.042]; order[0.041]; Sarajevo[0.041]; believed[0.040]; territory[0.040]; brought[0.040]; returning[0.040]; received[0.040]; war[0.039]; troops[0.039]; troops[0.039]; troops[0.039]; violent[0.039]; 

INCORRECT ANNOTATION	1127testa	Moslem	Muslim	Islam
global=0.342	0.342
local(<e, ctx>)=0.176	0.146
log p(e|m)=-0.308	-1.214
Moslem[0.047]; Moslem[0.047]; Moslem[0.047]; Bosnia[0.045]; Bosnia[0.045]; Bosnian[0.043]; Bosnian[0.043]; Serbs[0.043]; Serb[0.043]; Serb[0.043]; Moslems[0.042]; Moslems[0.042]; Sarajevo[0.041]; believed[0.040]; territory[0.040]; returning[0.040]; received[0.039]; war[0.039]; troops[0.039]; violent[0.039]; men[0.038]; men[0.038]; men[0.038]; Tuzla[0.038]; 

INCORRECT ANNOTATION	1127testa	Mahala	Mahala (Breza)	Mahala
global=0.343	0.338
local(<e, ctx>)=0.553	0.029
log p(e|m)=-1.355	0.000
Bosnia[0.059]; Bosnia[0.059]; Bosnian[0.047]; Mahala[0.046]; Mahala[0.046]; Mahala[0.046]; Mahala[0.046]; Sarajevo[0.045]; village[0.044]; village[0.044]; village[0.044]; village[0.044]; Tuzla[0.043]; Serbs[0.042]; Serb[0.041]; Serb[0.041]; territory[0.039]; Nato[0.038]; Nato[0.038]; Nato[0.038]; Nato[0.038]; republic[0.037]; republic[0.037]; 

INCORRECT ANNOTATION	1127testa	Mahala	Mahala (Breza)	Mahala
global=0.341	0.337
local(<e, ctx>)=0.585	0.073
log p(e|m)=-1.355	0.000
Bosnia[0.062]; Bosnia[0.062]; Bosnian[0.049]; Bosnian[0.049]; Mahala[0.048]; Mahala[0.048]; Mahala[0.048]; Mahala[0.048]; Mahala[0.048]; Sarajevo[0.048]; village[0.046]; village[0.046]; village[0.046]; village[0.046]; village[0.046]; Tuzla[0.045]; Serbs[0.044]; Serb[0.043]; Serb[0.043]; Serb[0.043]; territory[0.041]; 

INCORRECT ANNOTATION	1127testa	Mahala	Mahala (Breza)	Mahala
global=0.343	0.338
local(<e, ctx>)=0.535	0.005
log p(e|m)=-1.355	0.000
Bosnia[0.058]; Bosnian[0.045]; Bosnian[0.045]; Mahala[0.044]; Mahala[0.044]; Mahala[0.044]; Mahala[0.044]; Sarajevo[0.044]; village[0.043]; village[0.043]; village[0.043]; village[0.043]; Tuzla[0.042]; Serbs[0.041]; Serb[0.040]; Serb[0.040]; Serb[0.040]; territory[0.038]; Nato[0.037]; Nato[0.037]; Nato[0.037]; Nato[0.037]; Nato[0.037]; Nato[0.037]; 

INCORRECT ANNOTATION	1090testa	World Series of Golf	WGC-Bridgestone Invitational	World Series of Golf
global=0.363	0.359
local(<e, ctx>)=0.021	-0.091
log p(e|m)=-0.711	0.000
tournament[0.050]; Golf[0.048]; golfers[0.046]; Tour[0.045]; World[0.043]; week[0.042]; skipped[0.042]; shot[0.042]; Stricker[0.042]; second[0.042]; second[0.042]; place[0.042]; Series[0.041]; Appleby[0.040]; tied[0.040]; tied[0.040]; Estes[0.040]; carded[0.040]; list[0.040]; sole[0.039]; lead[0.039]; lead[0.039]; shots[0.039]; basically[0.038]; 

INCORRECT ANNOTATION	1090testa	World Series of Golf	WGC-Bridgestone Invitational	World Series of Golf
global=0.362	0.358
local(<e, ctx>)=0.040	-0.090
log p(e|m)=-0.711	0.000
tournament[0.049]; Golf[0.047]; golfers[0.045]; Tour[0.045]; World[0.043]; week[0.042]; skipped[0.042]; shot[0.042]; Stricker[0.041]; second[0.041]; second[0.041]; place[0.041]; par[0.041]; hole[0.041]; hole[0.041]; Series[0.041]; Appleby[0.040]; tied[0.040]; tied[0.040]; Estes[0.040]; carded[0.040]; seventh[0.039]; list[0.039]; sole[0.039]; 

INCORRECT ANNOTATION	1091testa	Spain	Spain	Spanish Empire
global=0.341	0.310
local(<e, ctx>)=0.131	0.080
log p(e|m)=-0.189	-4.343
win[0.045]; champion[0.044]; Fernandez[0.044]; Fernandez[0.044]; Fernandez[0.044]; match[0.044]; Olympic[0.043]; squad[0.043]; Cup[0.043]; Arantxa[0.042]; Fed[0.042]; Conchita[0.042]; withdraw[0.042]; Martinez[0.041]; injury[0.041]; coach[0.040]; Open[0.040]; veteran[0.040]; got[0.039]; minute[0.039]; forced[0.039]; forced[0.039]; Seles[0.039]; Seles[0.039]; 

INCORRECT ANNOTATION	1091testa	United States	United States	United States national rugby union team
global=0.326	0.311
local(<e, ctx>)=-0.028	0.145
log p(e|m)=-0.074	-5.116
won[0.046]; team[0.044]; matches[0.044]; Spain[0.043]; final[0.043]; final[0.043]; host[0.042]; France[0.042]; Cup[0.042]; Cup[0.042]; Cup[0.042]; win[0.042]; Japan[0.041]; Japan[0.041]; Japan[0.041]; round[0.041]; captain[0.041]; Fernandez[0.041]; opening[0.040]; Americans[0.040]; semifinals[0.040]; semifinals[0.040]; draw[0.040]; lost[0.040]; 

INCORRECT ANNOTATION	1091testa	United States	United States	United States national rugby union team
global=0.332	0.310
local(<e, ctx>)=0.068	0.138
log p(e|m)=-0.074	-5.116
team[0.044]; team[0.044]; matches[0.043]; international[0.043]; Spain[0.043]; Spain[0.043]; Spain[0.043]; final[0.042]; final[0.042]; champion[0.042]; Germany[0.042]; France[0.042]; hosts[0.042]; Cup[0.041]; Cup[0.041]; Japan[0.041]; Saturday[0.041]; round[0.041]; round[0.041]; competition[0.040]; ties[0.040]; Americans[0.040]; semifinals[0.040]; draw[0.040]; 

INCORRECT ANNOTATION	1091testa	Belgium	Belgium	Belgium national football team
global=0.344	0.314
local(<e, ctx>)=0.287	-0.025
log p(e|m)=-0.242	-2.882
team[0.048]; team[0.048]; semifinals[0.044]; France[0.043]; matches[0.043]; Cup[0.042]; Cup[0.042]; international[0.042]; Tennis[0.042]; Netherlands[0.041]; Spain[0.041]; Spain[0.041]; Spain[0.041]; Spain[0.041]; final[0.041]; final[0.041]; Germany[0.041]; champion[0.040]; Japan[0.040]; defeat[0.040]; Open[0.040]; Open[0.040]; round[0.039]; round[0.039]; 

INCORRECT ANNOTATION	969testa	IAAF Grand Prix Final	IAAF Grand Prix Final	2002 IAAF Grand Prix Final
global=0.331	0.323
local(<e, ctx>)=-0.155	-0.168
log p(e|m)=-0.282	-1.556
Milan[0.046]; Milan[0.046]; International[0.045]; Games[0.044]; stadium[0.044]; athletes[0.043]; final[0.043]; hold[0.043]; Sarajevo[0.042]; Sarajevo[0.042]; Friday[0.041]; Athletic[0.041]; silver[0.040]; winner[0.040]; medal[0.040]; Federation[0.040]; women[0.040]; men[0.040]; Amateur[0.040]; jump[0.040]; jump[0.040]; grand[0.040]; long[0.040]; prix[0.039]; 

INCORRECT ANNOTATION	1117testa	Austrians	Austria	Austrian Empire
global=0.341	0.340
local(<e, ctx>)=0.083	0.167
log p(e|m)=-1.088	-1.625
Napoleon[0.047]; government[0.043]; born[0.043]; born[0.043]; born[0.043]; imposed[0.043]; proclaimed[0.043]; independence[0.043]; Henry[0.042]; gave[0.042]; British[0.041]; liberation[0.041]; granted[0.041]; actor[0.041]; west[0.041]; Emperor[0.041]; war[0.041]; politician[0.041]; freedom[0.040]; Italian[0.040]; seized[0.040]; powers[0.040]; attempted[0.040]; week[0.040]; 

INCORRECT ANNOTATION	1117testa	China	China	Taiwan
global=0.347	0.328
local(<e, ctx>)=0.199	0.193
log p(e|m)=-0.157	-4.343
Brazil[0.048]; Brazil[0.048]; Portugal[0.046]; Emperor[0.045]; war[0.044]; Peking[0.044]; appearances[0.042]; British[0.042]; government[0.041]; ended[0.041]; foreigners[0.041]; week[0.041]; entered[0.040]; officially[0.040]; independence[0.040]; imposed[0.040]; signing[0.040]; December[0.040]; Napoleon[0.040]; gave[0.040]; leading[0.039]; Italian[0.039]; Viva[0.039]; paid[0.039]; 

INCORRECT ANNOTATION	1117testa	England	England	Kingdom of England
global=0.340	0.328
local(<e, ctx>)=0.181	0.289
log p(e|m)=-0.190	-3.912
monarchs[0.045]; Queen[0.043]; Charles[0.043]; Charles[0.043]; France[0.043]; France[0.043]; Prince[0.043]; ceded[0.042]; London[0.042]; second[0.042]; history[0.042]; queen[0.042]; English[0.041]; Roman[0.041]; Italy[0.041]; Boleyn[0.041]; Europe[0.041]; major[0.041]; Henry[0.040]; September[0.040]; September[0.040]; army[0.040]; Emperor[0.040]; born[0.040]; 

INCORRECT ANNOTATION	1117testa	Brazil	Brazil	Empire of Brazil
global=0.345	0.323
local(<e, ctx>)=0.259	0.315
log p(e|m)=-0.213	-4.605
Brazil[0.050]; Portugal[0.045]; Pedro[0.044]; ceded[0.043]; Spanish[0.042]; independence[0.042]; Italy[0.042]; France[0.042]; France[0.042]; government[0.041]; ending[0.041]; Napoleon[0.041]; Napoleon[0.041]; defeated[0.041]; week[0.041]; China[0.041]; proclaimed[0.040]; northern[0.040]; west[0.040]; got[0.040]; got[0.040]; seized[0.040]; born[0.040]; entered[0.040]; 

INCORRECT ANNOTATION	1117testa	German	Germany	German Empire
global=0.333	0.317
local(<e, ctx>)=0.202	0.232
log p(e|m)=-1.047	-3.963
born[0.045]; born[0.045]; born[0.045]; throne[0.044]; father[0.043]; British[0.043]; War[0.043]; King[0.043]; South[0.042]; South[0.042]; Italian[0.041]; Hermann[0.041]; World[0.041]; world[0.041]; world[0.041]; actor[0.041]; people[0.040]; Lawrence[0.040]; physicist[0.040]; Leopold[0.040]; abdication[0.040]; black[0.040]; Alfred[0.040]; gave[0.039]; 

INCORRECT ANNOTATION	1117testa	Freiburg	Fribourg	Freiburg im Breisgau
global=0.338	0.338
local(<e, ctx>)=0.101	0.016
log p(e|m)=-2.254	-0.207
Breisach[0.049]; France[0.046]; France[0.046]; French[0.046]; French[0.046]; west[0.045]; northern[0.044]; battle[0.044]; got[0.043]; got[0.043]; Baden[0.043]; signed[0.043]; Alsace[0.043]; Napoleon[0.043]; Napoleon[0.043]; Kehl[0.043]; Strasbourg[0.042]; Italy[0.042]; army[0.042]; army[0.042]; gave[0.042]; born[0.041]; Spanish[0.041]; 

INCORRECT ANNOTATION	1117testa	Charles	Charles VIII of France	Charles VI of France
global=0.336	0.330
local(<e, ctx>)=0.054	0.009
log p(e|m)=-1.609	-0.357
Napoleon[0.047]; Napoleon[0.047]; France[0.044]; France[0.044]; monarchs[0.044]; French[0.044]; French[0.044]; Italy[0.043]; ceded[0.042]; queen[0.042]; Prince[0.042]; Emperor[0.041]; Emperor[0.041]; Roman[0.041]; Charles[0.041]; Strasbourg[0.040]; northern[0.040]; Alsace[0.040]; wife[0.040]; England[0.040]; Orleans[0.039]; Breisach[0.039]; proclaimed[0.039]; signed[0.039]; 

INCORRECT ANNOTATION	1117testa	Russian	Russia	Russian Empire
global=0.338	0.327
local(<e, ctx>)=0.243	0.302
log p(e|m)=-1.053	-3.058
English[0.046]; Moscow[0.045]; Moscow[0.045]; born[0.043]; Napoleon[0.043]; Napoleon[0.043]; ceded[0.043]; Roman[0.042]; northern[0.041]; Spanish[0.041]; independence[0.041]; War[0.041]; Europe[0.041]; Borodino[0.041]; gave[0.041]; period[0.041]; monarchs[0.041]; Emperor[0.040]; Emperor[0.040]; French[0.040]; French[0.040]; army[0.040]; army[0.040]; Treaty[0.040]; 

INCORRECT ANNOTATION	1117testa	Austrians	Austria	Austrian Empire
global=0.335	0.332
local(<e, ctx>)=0.139	0.185
log p(e|m)=-1.088	-1.625
Napoleon[0.046]; Napoleon[0.046]; monarchs[0.046]; ceded[0.045]; Breisach[0.044]; Roman[0.042]; Europe[0.042]; Prince[0.042]; Italy[0.042]; northern[0.042]; born[0.041]; France[0.041]; France[0.041]; history[0.041]; Henry[0.041]; Queen[0.040]; England[0.040]; queen[0.040]; Emperor[0.040]; French[0.040]; French[0.040]; War[0.040]; historical[0.040]; major[0.039]; 

INCORRECT ANNOTATION	1117testa	Brazil	Brazil	Empire of Brazil
global=0.344	0.322
local(<e, ctx>)=0.248	0.307
log p(e|m)=-0.213	-4.605
Brazil[0.050]; Portugal[0.045]; Pedro[0.044]; ceded[0.043]; Spanish[0.042]; independence[0.042]; Italy[0.042]; France[0.042]; France[0.042]; government[0.041]; ending[0.041]; Napoleon[0.041]; Napoleon[0.041]; defeated[0.041]; week[0.041]; China[0.040]; ended[0.040]; proclaimed[0.040]; northern[0.040]; west[0.040]; got[0.040]; got[0.040]; seized[0.040]; born[0.040]; 

INCORRECT ANNOTATION	1117testa	Transvaal	South African Republic	Transvaal Colony
global=0.340	0.326
local(<e, ctx>)=-0.068	-0.078
log p(e|m)=-0.652	-1.904
week[0.043]; west[0.043]; born[0.043]; born[0.043]; ended[0.043]; got[0.043]; got[0.043]; ceded[0.043]; independence[0.042]; entered[0.042]; leading[0.042]; government[0.042]; great[0.041]; gave[0.041]; paid[0.041]; Henry[0.041]; granted[0.041]; seized[0.041]; Campbell[0.041]; war[0.041]; Brazil[0.041]; Brazil[0.041]; self[0.041]; army[0.040]; 

INCORRECT ANNOTATION	1117testa	Orleans	Orléans	Orleans, Massachusetts
global=0.348	0.316
local(<e, ctx>)=0.249	0.003
log p(e|m)=-1.470	-2.112
France[0.045]; France[0.045]; Napoleon[0.044]; Napoleon[0.044]; French[0.044]; French[0.044]; Prince[0.043]; historical[0.042]; queen[0.042]; Alsace[0.041]; Queen[0.041]; west[0.041]; ceded[0.041]; Roman[0.041]; monarchs[0.041]; Charles[0.041]; Charles[0.041]; born[0.040]; Breisach[0.040]; wife[0.040]; second[0.040]; Duke[0.040]; Strasbourg[0.040]; northern[0.040]; 

INCORRECT ANNOTATION	1117testa	Borodino	Battle of Borodino	Borodino-class battleship
global=0.340	0.325
local(<e, ctx>)=-0.136	-0.278
log p(e|m)=-0.414	-1.448
war[0.044]; cost[0.044]; battle[0.043]; army[0.043]; army[0.043]; Russian[0.043]; Napoleon[0.043]; Napoleon[0.043]; ceased[0.042]; heavy[0.042]; War[0.042]; gave[0.042]; troops[0.041]; ceded[0.041]; Moscow[0.041]; Moscow[0.041]; granted[0.041]; French[0.040]; French[0.040]; west[0.040]; proclaimed[0.040]; Roman[0.040]; seized[0.040]; December[0.040]; 

INCORRECT ANNOTATION	1117testa	Charles VI	Charles VIII of France	Charles VI of France
global=0.335	0.330
local(<e, ctx>)=0.007	-0.029
log p(e|m)=-1.609	-0.357
Napoleon[0.047]; Napoleon[0.047]; France[0.044]; France[0.044]; monarchs[0.044]; French[0.043]; French[0.043]; Italy[0.043]; ceded[0.042]; queen[0.042]; Prince[0.042]; Queen[0.041]; Emperor[0.041]; Emperor[0.041]; Roman[0.041]; Charles[0.041]; Strasbourg[0.040]; northern[0.040]; Alsace[0.040]; wife[0.039]; England[0.039]; Orleans[0.039]; Breisach[0.039]; proclaimed[0.039]; 

INCORRECT ANNOTATION	1155testa	Algiers	Algiers	Algeria
global=0.351	0.343
local(<e, ctx>)=0.255	0.120
log p(e|m)=-0.104	-2.749
Algeria[0.048]; Algerian[0.047]; town[0.044]; town[0.044]; western[0.043]; civilians[0.042]; early[0.042]; Liberte[0.042]; forces[0.041]; estimated[0.041]; Bou[0.041]; Le[0.041]; killed[0.040]; killed[0.040]; killed[0.040]; killed[0.040]; km[0.040]; violence[0.040]; attacks[0.040]; general[0.040]; coastal[0.040]; coastal[0.040]; miles[0.040]; August[0.040]; 

INCORRECT ANNOTATION	1155testa	Le Matin	Le Matin (Senegal)	Le Matin (Switzerland)
global=0.329	0.320
local(<e, ctx>)=0.076	-0.094
log p(e|m)=-1.924	-1.100
